Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),velocity_diff,row_number
4319.225084,51.46216717,-2.116329763,62.25328148,6.627124944,238.2419871,5.070898041,5.070898041,0.7563547929999999,4272
4320.225085,51.46213026,-2.116418356,63.17935947,7.128788721,237.9683478,5.112085456,5.112085456,0.5016637770000001,4273
4321.225092,51.46210327,-2.116535141,62.9825649,7.795960805,244.5872719,5.034985801,5.034985801,0.6671720839999997,4274
4322.225086,51.46205999,-2.116648335,63.66517653,8.564905382,240.6645206,4.983736463,4.983736463,0.7689445769999992,4275
4323.225086,51.46201745,-2.116767006,63.69343598,9.082540878,240.625865,4.969729865,4.969729865,0.5176354960000005,4276
4324.225092,51.46197107,-2.116887663,63.60154262,9.528246709,240.3013998,4.936412367,4.936412367,0.4457058309999997,4277
4325.225073,51.4619234,-2.117016704,63.62430521,9.941376222,240.1651624,4.924684226,4.924684226,0.4131295130000012,4278
4326.225085,51.46187077,-2.117150985,63.51664338,10.41827001,240.0383679,4.906660294,4.906660294,0.47689378799999993,4279
4327.225092,51.46181758,-2.117288376,63.21896187,10.84642302,239.6621546,4.891725708,4.891725708,0.42815300999999906,4280
4328.225089,51.46176159,-2.117432199,62.85462519,11.3561352,239.5366768,4.881387579,4.881387579,0.5097121800000011,4281
4329.225086,51.46170446,-2.117579229,62.42915134,11.71666355,239.1578685,4.871247358,4.871247358,0.36052834999999916,4282
4330.22509,51.46164709,-2.11773245,62.41580086,12.09725794,239.29714,4.873328955,4.873328955,0.3805943900000006,4283
4331.225086,51.46158757,-2.117887751,62.24637807,12.45845171,239.1975566,4.869155079,4.869155079,0.36119376999999986,4284
4332.225082,51.46152529,-2.118052122,62.10912731,12.87485931,239.123415,4.871136303,4.871136303,0.41640759999999943,4285
4333.225086,51.46146202,-2.118213225,61.60600302,13.18941958,238.8368221,4.879721588,4.879721588,0.3145602699999994,4286
4334.22509,51.46139922,-2.11838708,61.99678222,13.54640079,239.2842284,4.87869235,4.87869235,0.3569812100000007,4287
4335.225093,51.46133605,-2.118559666,62.11390601,13.83995323,239.3153318,4.877126093,4.877126093,0.2935524400000009,4288
4336.225095,51.46126985,-2.118740111,62.35829688,14.15103034,239.3926296,4.88065125,4.88065125,0.3110771099999994,4289
4337.225099,51.4612008,-2.118919259,62.13250315,14.41617043,239.1617096,4.888274854,4.888274854,0.26514008999999916,4290
4338.225102,51.46112797,-2.119103263,62.31044645,14.73367158,238.8442714,4.880430321,4.880430321,0.31750115,4291
4339.225106,51.46105982,-2.119299289,62.5437387,15.07420265,238.858767,4.868022212,4.868022212,0.3405310700000008,4292
4340.22511,51.4609928,-2.11949045,62.80890569,15.30095025,238.7376687,4.853022427,4.853022427,0.2267475999999995,4293
4341.225114,51.46091988,-2.119682772,62.80538851,15.57375702,238.3648311,4.841383433,4.841383433,0.27280677000000075,4294
4342.225118,51.46084244,-2.119871944,62.83791091,15.68072894,238.146864,4.845090613,4.845090613,0.10697191999999944,4295
4343.225122,51.46076153,-2.120041018,63.20398359,15.0636268,234.5849492,4.875931828,4.875931828,-0.6171021400000001,4296
4344.225126,51.46068109,-2.120263234,63.15665812,16.30092597,237.8913514,4.87111738,4.87111738,1.2372991700000018,4297
4345.225131,51.46059932,-2.120471282,63.50627295,16.60298167,237.8152165,4.871771183,4.871771183,0.3020556999999968,4298
4346.225136,51.46051229,-2.120677993,63.41259395,16.86478331,237.1962703,4.869345252,4.869345252,0.2618016400000016,4299
4347.22514,51.46042702,-2.120889335,63.4658828,17.05490879,237.487375,4.866512888,4.866512888,0.19012547999999896,4300
4348.225145,51.46033925,-2.121104845,63.59358953,17.31537052,237.1930239,4.859142606,4.859142606,0.2604617299999994,4301
4349.22515,51.46025166,-2.121322026,63.70903681,17.54325699,236.7853353,4.840652575,4.840652575,0.2278864700000014,4302
4350.225155,51.4601597,-2.121538919,63.722499,17.75014563,236.7145462,4.836800189,4.836800189,0.20688863999999896,4303
4351.225159,51.4600678,-2.121760127,63.92823028,17.94759713,236.5606582,4.83277837,4.83277837,0.19745149999999967,4304
4352.225164,51.45997265,-2.121980935,64.00407415,18.20301529,236.2115516,4.829291873,4.829291873,0.2554181600000014,4305
4353.225169,51.45988011,-2.122202488,64.19261422,18.33964043,235.9204369,4.818945412,4.818945412,0.1366251399999996,4306
4354.225175,51.45978682,-2.122428041,64.4562774,18.55931375,235.7800317,4.810391978,4.810391978,0.21967332000000184,4307
4355.22518,51.45968677,-2.122651316,63.76212692,18.78292858,235.29411,4.841644438,4.841644438,0.22361482999999893,4308
4356.225185,51.45958618,-2.122874974,63.40414767,19.01343008,234.7501248,4.863857101,4.863857101,0.23050149999999903,4309
4357.22519,51.45948318,-2.123099543,63.17396018,19.16768631,234.388351,4.877556037,4.877556037,0.15425623000000144,4310
4358.225195,51.4593806,-2.123327142,63.3758338,19.40772517,233.7282306,4.871648922,4.871648922,0.24003885999999852,4311
4359.225201,51.45927541,-2.123550863,63.3550707,19.56231599,233.3811637,4.872360438,4.872360438,0.15459081999999924,4312
4360.225205,51.45916973,-2.123778872,63.55407135,19.70730042,233.0663827,4.867689762,4.867689762,0.14498443000000094,4313
4361.225211,51.45905913,-2.124006581,63.50361947,19.861269,232.352025,4.876311793,4.876311793,0.1539685800000008,4314
4362.225216,51.45894544,-2.12423563,63.66330189,20.08634148,231.9166992,4.884837123,4.884837123,0.22507248000000146,4315
4363.225222,51.45883239,-2.124463823,63.72332936,20.13594884,231.6435185,4.897984497,4.897984497,0.049607359999999545,4316
4364.225227,51.45871705,-2.124693901,63.95263954,20.39691591,231.1294269,4.900842014,4.900842014,0.2609670699999995,4317
4365.225232,51.45859961,-2.124926012,64.09600663,20.55434113,230.5849465,4.909070626,4.909070626,0.15742522000000037,4318
4366.225239,51.45847712,-2.125155061,64.1386724,20.80486871,229.7073799,4.898865249,4.898865249,0.25052757999999997,4319
4367.225244,51.45835202,-2.125382837,64.17933805,20.96206723,229.2556542,4.900288096,4.900288096,0.1571985199999979,4320
4368.225249,51.45822337,-2.125612552,64.28960395,21.1149832,228.6749106,4.901921155,4.901921155,0.15291597000000223,4321
4369.225255,51.45809362,-2.125843538,64.43123267,21.2968575,228.2676888,4.901401104,4.901401104,0.1818743000000005,4322
4370.225261,51.45795915,-2.126070353,64.54225022,21.515168,227.567618,4.894045765,4.894045765,0.21831049999999763,4323
4371.225267,51.45782231,-2.12629803,64.9388197,21.65236384,227.268897,4.88998183,4.88998183,0.1371958400000004,4324
4372.225272,51.45768177,-2.126520899,64.69019249,21.85251342,226.4404653,4.883234155,4.883234155,0.2001495800000015,4325
4373.225278,51.4575408,-2.12674765,64.73715044,22.01963264,225.838281,4.878615006,4.878615006,0.16711922,4326
4374.225284,51.45739719,-2.126976351,64.79727076,22.27796684,225.1684523,4.870098433,4.870098433,0.2583342000000002,4327
4375.225289,51.45724997,-2.12719961,64.62026024,22.36661094,224.582085,4.857003371,4.857003371,0.08864409999999978,4328
4376.225294,51.45710034,-2.127425786,64.97936286,22.50311738,224.4213925,4.837163217,4.837163217,0.136506439999998,4329
4377.2253,51.45695007,-2.127649976,65.09527207,22.71239291,223.7160767,4.821928146,4.821928146,0.20927552999999932,4330
4378.225306,51.4567958,-2.127874242,65.14822319,22.95951995,223.1125077,4.817018732,4.817018732,0.2471270400000023,4331
4379.225312,51.45663945,-2.128094654,64.97257639,23.0605359,222.4307299,4.816355573,4.816355573,0.10101595000000074,4332
4380.225317,51.45647944,-2.128319651,65.15568119,23.31082284,221.9540741,4.821308599,4.821308599,0.25028693999999874,4333
4381.225323,51.45631965,-2.128541214,65.03862947,23.41841636,221.4137273,4.832068355,4.832068355,0.10759351999999822,4334
4382.225329,51.45615294,-2.128759218,64.76448725,23.64929386,220.5368411,4.836454641,4.836454641,0.23087750000000185,4335
4383.225335,51.45598625,-2.128978761,64.75441685,23.79522725,220.0190769,4.839071014,4.839071014,0.14593338999999972,4336
4384.225341,51.45581841,-2.129192442,64.5802741,23.89478678,219.3772459,4.846319286,4.846319286,0.0995595300000005,4337
4385.225347,51.45564921,-2.129409598,64.69177196,24.04055404,218.6464437,4.840497387,4.840497387,0.1457672599999995,4338
4386.225352,51.45547635,-2.129623171,64.7247256,24.23055516,218.0255965,4.844576036,4.844576036,0.19000112000000158,4339
4387.225358,51.45529988,-2.129833739,64.695286,24.32867222,217.4005432,4.847827536,4.847827536,0.09811705999999987,4340
4388.225364,51.45511885,-2.130041005,64.62969573,24.52590067,216.6315848,4.848341113,4.848341113,0.19722844999999722,4341
4389.22537,51.45493599,-2.130247904,64.39495663,24.60151948,216.0510999,4.850068106,4.850068106,0.0756188100000017,4342
4390.225376,51.45475012,-2.130454014,64.39935656,24.84562232,215.1835805,4.85457871,4.85457871,0.24410284000000004,4343
4391.225383,51.45456141,-2.130655332,64.50272626,25.00951474,214.5438488,4.856180299,4.856180299,0.16389241999999982,4344
4392.22539,51.45437019,-2.130851726,64.1795583,25.14844328,213.7444412,4.859513803,4.859513803,0.13892853999999843,4345
4393.225394,51.45417789,-2.131049242,64.13872136,25.24880105,213.0657252,4.853435495,4.853435495,0.10035777000000223,4346
4394.225399,51.45397628,-2.131243948,64.1115558,25.58876073,212.2558165,4.852190454,4.852190454,0.33995967999999976,4347
4395.225405,51.45376885,-2.131432249,64.06778791,25.77233249,211.5462152,4.856494477,4.856494477,0.18357175999999953,4348
4396.22541,51.45357003,-2.13162262,64.12019211,25.83350054,211.0425655,4.882586609,4.882586609,0.06116804999999914,4349
4397.225416,51.45336849,-2.13180077,64.28432666,25.86064586,209.9165032,4.904909776,4.904909776,0.02714532000000247,4350
4398.225423,51.4531581,-2.131982037,63.95196973,26.25834231,209.3111626,4.892555249,4.892555249,0.397696449999998,4351
4399.225429,51.45294941,-2.132156042,63.60593397,26.29691036,208.6647897,4.889054599,4.889054599,0.03856804999999852,4352
4400.225435,51.45273771,-2.132339903,63.29917694,26.72627793,208.6349171,4.869746735,4.869746735,0.42936757000000014,4353
4401.22544,51.45253289,-2.132525864,63.60598182,26.44541435,209.2499764,4.858295523,4.858295523,-0.28086357999999834,4354
4402.225446,51.45231924,-2.132687601,64.19390378,26.6767073,206.6083191,4.846986248,4.846986248,0.23129295000000027,4355
4403.225452,51.45209563,-2.132847883,64.21944676,27.04999636,205.7608216,4.851828755,4.851828755,0.37328906000000117,4356
4404.225458,51.45187955,-2.133005374,64.28579547,26.80150272,205.3145905,4.848372325,4.848372325,-0.24849364000000307,4357
4405.225464,51.45164864,-2.133167325,63.8061185,27.31674275,204.7319614,4.846177312,4.846177312,0.5152400300000011,4358
4406.22547,51.45142487,-2.133320593,63.92885099,27.27052517,203.5486476,4.843682465,4.843682465,-0.046217580000000424,4359
4407.225476,51.45119683,-2.133472811,64.08759519,27.38794406,203.0949007,4.835504039,4.835504039,0.11741888999999972,4360
4408.225482,51.45096208,-2.133619012,64.2678221,27.61834171,202.3174778,4.833349615,4.833349615,0.23039765000000045,4361
4409.225488,51.45072691,-2.133762968,64.35552158,27.76565958,201.4041445,4.824636956,4.824636956,0.14731787000000196,4362
4410.225494,51.45049244,-2.133904798,64.589014,27.78754788,200.9134243,4.811262622,4.811262622,0.021888300000000527,4363
4411.225499,51.45025543,-2.134038469,64.85886914,27.91861304,200.1219612,4.809368473,4.809368473,0.13106515999999857,4364
4412.225505,51.45001062,-2.134168364,64.94470505,28.1156795,199.2907728,4.797272907,4.797272907,0.1970664599999985,4365
4413.225511,51.44976441,-2.134290598,65.58850212,28.2539503,198.2385776,4.791957646,4.791957646,0.1382708000000008,4366
4414.225517,51.44951629,-2.134403024,65.99913139,28.40909767,197.5181449,4.790316939,4.790316939,0.15514737000000167,4367
4415.225523,51.4492703,-2.134513072,66.39495011,28.44492936,196.8342058,4.789153549,4.789153549,0.03583168999999842,4368
4416.225528,51.44902206,-2.134616391,66.85724962,28.54142948,195.9274745,4.780670775,4.780670775,0.09650012000000174,4369
4417.225534,51.44877249,-2.134714995,66.50788495,28.59435638,195.0410911,4.792032365,4.792032365,0.05292689999999922,4370
4418.225541,51.44851742,-2.13480143,65.81391774,28.76198366,194.2378747,4.782053783,4.782053783,0.16762727999999782,4371
4419.225546,51.44826078,-2.134880461,64.95409479,28.77582056,193.3125474,4.774769472,4.774769472,0.013836900000001151,4372
4420.225552,51.44800047,-2.134961696,65.22893585,28.95586693,192.8637193,4.766304658,4.766304658,0.18004636999999946,4373
4421.225558,51.44774063,-2.135048997,65.62043193,29.12644504,192.6145618,4.772476671,4.772476671,0.170578110000001,4374
4422.225564,51.44748366,-2.135130107,65.57584854,29.13519071,191.9889035,4.778644848,4.778644848,0.008745669999999706,4375
4423.22557,51.44722629,-2.135216421,65.66332298,29.25110862,191.8869867,4.784576952,4.784576952,0.11591791000000029,4376
4424.225576,51.44696801,-2.135302131,65.79835187,29.24394597,191.8303991,4.789188869,4.789188869,-0.0071626500000014914,4377
4425.225581,51.44671316,-2.135379855,65.4886224,29.14518909,191.5426196,4.797307537,4.797307537,-0.09875687999999982,4378
4426.225587,51.44644811,-2.135460906,65.40992014,29.47156775,191.1677968,4.789020971,4.789020971,0.3263786599999996,4379
4427.225593,51.44618398,-2.135562452,65.94384555,29.47863309,191.4195999,4.784008475,4.784008475,0.007065340000000475,4380
4428.225599,51.44591859,-2.135655387,66.28664333,29.6436372,191.6570082,4.775696135,4.775696135,0.1650041100000017,4381
4429.225605,51.44565361,-2.135742402,66.12314045,29.90633336,191.7316095,4.775862548,4.775862548,0.26269616000000084,4382
4430.225611,51.44538345,-2.135831365,66.32799259,29.99181328,191.5282098,4.770406868,4.770406868,0.08547991999999738,4383
4431.225617,51.44511111,-2.13592533,66.48963915,30.24657321,191.9280955,4.765753491,4.765753491,0.2547599300000023,4384
4432.225622,51.44484326,-2.136013224,65.90999397,30.27081997,191.9099535,4.764538956,4.764538956,0.024246760000000478,4385
4433.225629,51.44457558,-2.136109935,66.13445247,30.48053546,192.2027343,4.763943222,4.763943222,0.20971548999999712,4386
4434.225635,51.44430652,-2.136206864,65.73808482,30.63058294,192.4381557,4.76375012,4.76375012,0.15004748000000134,4387
4435.225641,51.44403754,-2.136303649,65.23841613,30.69229387,193.0263438,4.767781461,4.767781461,0.061710930000000275,4388
4436.225647,51.44376378,-2.136413375,65.11655858,30.93632251,193.6829868,4.775304236,4.775304236,0.2440286399999998,4389
4437.225653,51.44349168,-2.136541788,65.45125878,31.00803493,194.5285077,4.777464501,4.777464501,0.07171242000000078,4390
4438.225658,51.44321907,-2.136663955,65.67272627,31.17718261,195.2135415,4.778369926,4.778369926,0.16914767999999825,4391
4439.225664,51.44295176,-2.136794263,65.90328668,31.26936617,196.0807097,4.778491117,4.778491117,0.09218356000000227,4392
4440.22567,51.44268454,-2.136938688,66.98190792,31.38698475,197.1022435,4.773116393,4.773116393,0.11761857999999847,4393
4441.225676,51.44241511,-2.137084458,66.85837326,31.39730357,197.7637545,4.77372564,4.77372564,0.010318819999998396,4394
4442.225683,51.4421488,-2.137235373,67.30475856,31.43599475,198.4790925,4.769408239,4.769408239,0.03869118000000071,4395
4443.225688,51.4418827,-2.137384195,67.1310195,31.36445111,198.9043036,4.774152019,4.774152019,-0.07154363999999802,4396
4444.225693,51.4416144,-2.137552547,67.2174609,31.84322072,200.3276721,4.770135401,4.770135401,0.4787696100000005,4397
4445.225087,51.44135141,-2.137718427,66.98838228,31.80010125,200.8069019,4.768974389,4.768974389,-0.043119470000000604,4398
4446.225089,51.44108666,-2.137898705,66.8531488,31.97861992,201.6088215,4.771980539,4.771980539,0.178518669999999,4399
4447.225095,51.44082424,-2.138084565,66.78694435,31.99521674,202.3994745,4.771730748,4.771730748,0.01659682000000018,4400
4448.225087,51.44056337,-2.138268919,66.62364059,32.05611871,203.2065755,4.770394349,4.770394349,0.06090196999999975,4401
4449.225085,51.44029709,-2.138462881,66.74321914,32.17629917,204.1065483,4.769746955,4.769746955,0.12018046000000027,4402
4450.225093,51.44003141,-2.138663635,66.53574901,32.28482673,204.779259,4.768492162,4.768492162,0.10852755999999886,4403
4451.225089,51.43976938,-2.138878906,66.51876022,32.36231731,205.6385225,4.768185112,4.768185112,0.07749058000000275,4404
4452.225089,51.43951095,-2.13909538,66.67835029,32.44652797,206.4303173,4.763668837,4.763668837,0.08421065999999655,4405
4453.225095,51.43925273,-2.139323552,66.97109889,32.55068637,207.4673344,4.770184681,4.770184681,0.10415840000000287,4406
4454.225092,51.4390006,-2.139546216,66.76905804,32.56101178,208.1788502,4.766480475,4.766480475,0.01032541000000009,4407
4455.22509,51.4387424,-2.139780059,66.83993807,32.72864242,209.3381941,4.771103237,4.771103237,0.16763063999999872,4408
4456.225095,51.43848786,-2.140029039,67.08378326,32.8576158,210.4333258,4.762642943,4.762642943,0.12897337999999792,4409
4457.225089,51.43823559,-2.140284626,67.736925,32.97441237,211.2773759,4.763100365,4.763100365,0.11679657000000532,4410
4458.225089,51.43798389,-2.140540048,67.53016554,32.96513196,211.9573702,4.763977509,4.763977509,-0.009280410000002348,4411
4459.225096,51.43773694,-2.140815163,68.11712459,33.10513204,212.8085023,4.765443174,4.765443174,0.14000008000000008,4412
4460.2251,51.43749065,-2.141091744,68.55727914,33.18459614,213.4184301,4.768029272,4.768029272,0.0794640999999956,4413
4461.225105,51.43724183,-2.141364257,68.89925846,33.21561249,213.7604403,4.773087023,4.773087023,0.03101635000000158,4414
4462.225109,51.43699498,-2.141634783,69.176465,33.40723364,214.009863,4.778846214,4.778846214,0.19162115000000313,4415
4463.225114,51.43675469,-2.141912844,69.1794332,33.24576204,215.2439432,4.787600701,4.787600701,-0.16147159999999872,4416
4464.225119,51.43650463,-2.142184259,69.0837125,33.36766449,214.6171444,4.791567714,4.791567714,0.12190245000000033,4417
4465.225124,51.43625425,-2.142456812,69.3542006,33.58254687,214.4745571,4.79474064,4.79474064,0.21488237999999882,4418
4466.225129,51.43600348,-2.142736641,69.36075781,33.73885615,214.7656922,4.791877684,4.791877684,0.156309279999995,4419
4467.225134,51.43575667,-2.1430235,69.62634514,33.78585826,215.1382779,4.792198299,4.792198299,0.047002110000001096,4420
4468.225139,51.4355086,-2.143311087,69.71261136,34.00976273,215.4701505,4.786329433,4.786329433,0.2239044700000008,4421
4469.225144,51.43526213,-2.143600292,69.54933516,33.96708355,216.1977187,4.786119399,4.786119399,-0.04267918000000037,4422
4470.225149,51.43501718,-2.143896473,69.52315411,34.00178577,217.196266,4.778325602,4.778325602,0.034702219999999784,4423
4471.225154,51.4347748,-2.144205601,69.70103396,34.11324522,218.0690649,4.773842898,4.773842898,0.11145945000000523,4424
4472.22516,51.43453577,-2.144521766,69.93211145,34.19165362,219.1162059,4.777867082,4.777867082,0.0784083999999936,4425
4473.225164,51.43430632,-2.14484312,70.17982569,34.24745866,220.2707672,4.783920391,4.783920391,0.05580504000000275,4426
4474.22517,51.4340756,-2.145182112,69.88149519,34.42289681,221.2426424,4.777439142,4.777439142,0.17543814999999796,4427
4475.225176,51.4338451,-2.145527801,69.71582005,34.60630329,222.3637624,4.803725632,4.803725632,0.18340648000000215,4428
4476.22518,51.43362454,-2.145872462,70.01340209,34.43327817,223.5214756,4.792228688,4.792228688,-0.17302511999999837,4429
4477.225185,51.43340343,-2.146228474,70.12994704,34.71622487,224.4334226,4.79116511,4.79116511,0.28294669999999655,4430
4478.225191,51.43317878,-2.146586652,70.14695796,35.21811957,224.579372,4.795816609,4.795816609,0.5018947000000011,4431
4479.225197,51.43297501,-2.146957854,70.04792277,34.91025887,226.3514047,4.788644891,4.788644891,-0.3078606999999991,4432
4480.225202,51.43276681,-2.147331122,69.60632606,34.95623065,227.1580891,4.771960702,4.771960702,0.04597178000000213,4433
4481.225207,51.43256068,-2.14771606,69.48172897,35.06767623,227.9103623,4.771111348,4.771111348,0.11144557999999449,4434
4482.225213,51.43235687,-2.148105488,69.56022648,35.19370294,228.6765958,4.76633466,4.76633466,0.12602671000000498,4435
4483.225218,51.43215759,-2.148504598,70.19422839,35.18986876,229.7507237,4.763857557,4.763857557,-0.003834179999998355,4436
4484.225223,51.43195727,-2.148900893,70.6045366,35.33349942,230.5656242,4.773090124,4.773090124,0.14363065999999947,4437
4485.225229,51.43176095,-2.149304552,70.44967344,35.45695501,231.266241,4.77569981,4.77569981,0.12345558999999895,4438
4486.225235,51.43157128,-2.149708186,70.34402915,35.43197895,232.1639431,4.77779635,4.77779635,-0.02497606000000019,4439
4487.225241,51.43138992,-2.15013421,71.069652,35.64474874,233.2274664,4.768394589,4.768394589,0.21276978999999585,4440
4488.225246,51.43120139,-2.150552157,71.14472342,35.70339752,233.6846794,4.760316539,4.760316539,0.05864878000000573,4441
4489.225251,51.43101983,-2.150969495,71.17836743,35.66473923,234.5391495,4.7588984,4.7588984,-0.03865829000000076,4442
4490.225257,51.43083786,-2.151405382,71.40280173,35.98729515,235.4748138,4.762619178,4.762619178,0.3225559199999992,4443
4491.225262,51.43066327,-2.151834453,71.8080996,35.85993564,236.3582555,4.770733181,4.770733181,-0.127359509999998,4444
4492.225267,51.4304905,-2.152270048,72.19167661,35.98858703,237.0393735,4.798435679,4.798435679,0.1286513899999946,4445
4493.225274,51.43032097,-2.152714459,72.38215261,36.07873006,237.7627168,4.811066888,4.811066888,0.09014303000000012,4446
4494.225279,51.43016287,-2.153151492,72.78458797,35.48882701,239.0055174,4.843854503,4.843854503,-0.5899030499999967,4447
4495.225285,51.42999748,-2.153607781,72.92111551,36.18273049,239.5456696,4.870316301,4.870316301,0.6939034799999959,4448
4496.22529,51.42983623,-2.154063485,72.83063066,36.35402722,239.9993749,4.890022479,4.890022479,0.17129673000000167,4449
4497.225296,51.42968124,-2.154525463,72.97725364,36.38471608,240.9873002,4.881988629,4.881988629,0.03068885999999793,4450
4498.225301,51.42953246,-2.154988791,72.76588998,36.40760724,241.9134093,4.892055993,4.892055993,0.022891160000000355,4451
4499.225307,51.42938749,-2.155455158,72.55537887,36.42476808,242.7718484,4.904752605,4.904752605,0.01716084000000251,4452
4500.225313,51.4292398,-2.155928199,73.04407486,36.59182867,243.0466642,5.05963625,5.05963625,0.1670605899999984,4453
4501.225317,51.4290958,-2.156377149,73.20174226,35.80535674,242.7939289,5.14784657,5.14784657,-0.7864719299999976,4454
4502.225324,51.42895793,-2.156868041,73.22202408,36.40596613,244.209591,5.277311135,5.277311135,0.6006093900000025,4455
4503.22533,51.42882627,-2.157368406,73.07199174,36.79159489,245.6607776,5.247832753,5.247832753,0.3856287599999959,4456
4504.225335,51.42870252,-2.157864063,72.91579361,36.84542355,246.6785936,5.233911523,5.233911523,0.05382866000000064,4457
4505.22534,51.42858469,-2.158367304,73.21045942,37.06217722,247.7207562,5.238519892,5.238519892,0.21675367000000278,4458
4506.225346,51.42846778,-2.158866589,73.59607023,37.16984175,248.3606051,5.27757749,5.27757749,0.10766453000000098,4459
4507.225352,51.42835935,-2.159375181,73.86986175,37.06749593,249.431372,5.30566994,5.30566994,-0.10234582000000358,4460
4508.225357,51.42826045,-2.159862632,73.9137394,36.16216947,250.7069249,5.479495337,5.479495337,-0.9053264599999977,4461
4509.225363,51.42816776,-2.16038942,74.51047286,36.94632579,251.9431801,5.58782199,5.58782199,0.784156320000001,4462
4510.225368,51.42824775,-2.160470527,71.57220133,37.02999878,251.7183548,15.23306585,15.23306585,0.08367298999999662,4463
4511.225374,51.42809621,-2.161106771,71.90318106,37.35,248.5542227,15.00386188,15.00386188,0.32000122000000175,4464
4512.225379,51.42804788,-2.161649659,72.25065418,37.35,254.1792071,15.00983239,15.00983239,0.0,4465
4513.225385,51.42796523,-2.162107618,72.60785036,37.79999924,254.8824023,14.85631246,14.85631246,0.4499992399999968,4466
4514.225391,51.42789619,-2.162656481,74.42535376,37.54999924,256.6402143,14.76559078,14.76559078,-0.25,4467
4515.225397,51.42782482,-2.163230005,75.56726275,37.9300003,256.6402102,14.63524187,14.63524187,0.380001060000005,4468
4516.225403,51.42774653,-2.163793905,75.47839556,37.9300003,257.6948959,14.52799963,14.52799963,0.0,4469
4517.225408,51.42766669,-2.164362229,75.15857134,37.9300003,258.0464579,14.45829285,14.45829285,0.0,4470
4518.225414,51.4276072,-2.16491355,75.60949865,37.86000061,259.8042686,14.41788864,14.41788864,-0.06999969000000306,4471
4519.225419,51.42752913,-2.165485348,76.05206594,38.09000015,259.8042661,14.36599229,14.36599229,0.22999954000000145,4472
4520.225425,51.42745413,-2.166060936,76.42340401,38.11999893,260.1558278,14.29265966,14.29265966,0.02999877999999967,4473
4521.225431,51.42739594,-2.166630374,77.10028371,38.09000015,260.5073902,14.26776722,14.26776722,-0.02999877999999967,4474
4522.225437,51.42735404,-2.167201553,76.90991523,38.11999893,262.9683247,14.26776722,14.26776722,0.02999877999999967,4475
4523.225443,51.4273175,-2.167739723,77.2097169,37.61000061,264.023017,14.26776722,14.26776722,-0.5099983200000011,4476
4524.225449,51.4272536,-2.168290682,76.58099482,37.79000091,262.6167662,14.26776722,14.26776722,0.18000030000000322,4477
4525.225454,51.42723504,-2.168854267,76.43927118,37.79000091,265.0777018,14.26776722,14.26776722,0.0,4478
4526.225459,51.42722043,-2.169421145,76.60022495,38.47000122,266.4839434,14.26776722,14.26776722,0.6800003099999969,4479
4527.225465,51.42719682,-2.169977759,76.71753488,38.52999878,266.1323804,14.26776722,14.26776722,0.05999755999999934,4480
4528.22547,51.42717044,-2.170553401,75.91046888,38.84000015,266.4839392,14.35697267,14.35697267,0.31000137000000194,4481
4529.225477,51.42714679,-2.171108894,75.40430245,38.52999878,266.8355051,14.35262943,14.35262943,-0.31000137000000194,4482
4530.225482,51.42710618,-2.171712714,74.8959473,38.74651516,269.2606923,5.020909204,5.020909204,0.21651638000000162,4483
4531.225487,51.42710881,-2.172268719,74.71043927,38.77264395,269.6089285,4.98865696,4.98865696,0.026128790000001345,4484
4532.225493,51.42710659,-2.172832763,74.45460498,38.85388283,269.7697276,5.00758523,5.00758523,0.08123888000000079,4485
4533.225499,51.42711182,-2.173386175,74.44383987,38.61198802,270.2811505,5.040484742,5.040484742,-0.24189481000000512,4486
4534.225504,51.42710247,-2.173951317,74.71889638,38.95400325,269.3260369,5.009798218,5.009798218,0.3420152300000012,4487
4535.22551,51.42709659,-2.174511442,74.68924183,39.05725927,268.8880391,4.987687271,4.987687271,0.10325602000000345,4488
4536.225516,51.42707917,-2.175074091,74.73652153,39.1037263,268.3752472,5.002722324,5.002722324,0.04646702999999519,4489
4537.225521,51.42706406,-2.175644657,74.64917235,39.17286391,267.956595,5.00457018,5.00457018,0.06913760999999852,4490
4538.225527,51.42705022,-2.176217982,75.49847858,39.23064966,267.6487285,5.033807928,5.033807928,0.057785750000000746,4491
4539.225533,51.42703528,-2.176786329,75.73231547,39.26540453,267.3212752,5.057980163,5.057980163,0.03475487000000044,4492
4540.225538,51.42701698,-2.177357058,75.97041223,39.28959963,266.9933914,5.062318294,5.062318294,0.024195100000000025,4493
4541.225544,51.42698856,-2.17791838,75.68831304,39.31919293,266.3477001,5.069871417,5.069871417,0.029593300000001932,4494
4542.22555,51.42696038,-2.1784769,75.77996853,39.27715029,265.9436946,5.091156049,5.091156049,-0.042042639999998244,4495
4543.225556,51.42692108,-2.179034186,75.59150736,39.25259804,265.1587597,5.115460176,5.115460176,-0.024552249999999276,4496
4544.225561,51.42688368,-2.179603514,75.78409811,39.58473459,264.6082789,5.096506233,5.096506233,0.3321365499999942,4497
4545.225568,51.42685372,-2.180168216,75.67541252,39.45576197,264.7574261,5.106827989,5.106827989,-0.12897261999999898,4498
4546.225573,51.42681646,-2.180733901,75.91117545,39.52627032,264.1681518,5.128445937,5.128445937,0.07050835000000433,4499
